ART CODE,TITLE,TYPE,YEAR,ARTIST,ADDRESS,LOCATION,X,Y,IMAGE_URL,JPG_URL
635.01,Untitled,paintings (visual works),2010,Jeannette  Arroyo,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6886836695/,http://farm8.staticflickr.com/7069/6886836695_38a2e56b23_m.jpg
635.02,Allyssa Rose: self portrait,paintings (visual works),2010,Allyssa Thomas,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6801178198/in/photostream/,http://farm8.staticflickr.com/7036/6886842791_752ffb24b0_m.jpg
635.03,Untitled,digital images,2010,Saul Macias,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6886900491/in/photostream/,http://farm8.staticflickr.com/7195/6886900491_1bf7d641b2_m.jpg
635.04,Untitled,pastels (visual works),2010,Eric Shirey,400 Marquette NW,City/county Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6886907439/in/photostream/,http://farm8.staticflickr.com/7062/6886907439_43d81e29c4_m.jpg
635.05,Untitled,digital images,2010,Debra Reyes,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6886917335/in/photostream/,http://farm8.staticflickr.com/7191/6886917335_5149a49dfa_m.jpg
637,Unquenchable Spirit,wall pieces,2012,Lorenzo Romero,700 2nd St NW,700 2nd Street Workforce Housing,-106.6477901,35.09059175,http://www.flickr.com/photos/abqpublicart/7249491148/in/photostream,http://farm8.staticflickr.com/7099/7249491148_59ac11de8b_n.jpg
638,Big I Artworks - Icon Wall - (North-bound Frontage Road),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area north of west-bound frontage road and east of north-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251269424/in/photostream,http://farm8.staticflickr.com/7225/7251269424_48fec28ca3_m.jpg
638.01,Big I Artworks - Icon Wall - (West-bound Frontage Road),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south of east-bound frontage road and east of north-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251281746/in/photostream,http://farm8.staticflickr.com/7242/7251281746_477f3c0c02_m.jpg
638.02,Big I Artworks - Icon Wall - (West-bound Frontage Road #2),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area north of west-bound frontage road and west of south-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251271160/in/photostream,http://farm9.staticflickr.com/8168/7251271160_b5687899d0_m.jpg
638.03,Big I Artworks - Icon Wall - (South-bound Frontage Road),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south of east-bound frontage road and west of south-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251269970/in/photostream,http://farm8.staticflickr.com/7095/7251269970_ce1102ef17_m.jpg
638.04,Big I Artworks - Stone Sweeps and Pylons - (East-bound I-40),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south of east-bound I-40 and west of south-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251272274/in/photostream,http://farm8.staticflickr.com/7212/7251272274_d863e94fc4_m.jpg
638.05,Big I Artworks - Stone Sweeps and Pylons - (East-bound I-40),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south or east-bound I-40 and east of north-bound frontage road,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251266892/in/photostream,http://farm9.staticflickr.com/8163/7251266892_2b4b12f69c_m.jpg
638.06,Big I Artworks - Steel Sweeps and Pylons - (East-bound I-40),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south of east-bound frontage road and west of south-bound I-25,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251262330/in/photostream,http://farm9.staticflickr.com/8002/7251262330_e75da7f737_m.jpg
638.07,Big I Artworks - Steel Sweeps and Pylons - (East-bound I-40),metalwork,2011,Greg Reiche,Intersection of I-40 and I-25,area south or east-bound frontage road and east of north-bound I-25,-106.6294702,35.10520569,http://www.flickr.com/photos/abqpublicart/7251263934/in/photostream,http://farm8.staticflickr.com/7071/7251263934_1a8831bf50_m.jpg
639,International District Pillars - Northern European,mosaics,2011,Lori Roddick,Alcazar and Central,International District,-106.5681821,35.07552446,http://www.flickr.com/photos/abqpublicart/7250141732/in/photostream,http://farm8.staticflickr.com/7075/7250141732_0d2955427e_m.jpg
639.01,International District Pillars - Caribbean,mosaics,2011,Lori Roddick,Alcazar and Central,International District,-106.5671951,35.07543666,http://www.flickr.com/photos/abqpublicart/7250166700/in/photostream,http://farm8.staticflickr.com/7214/7250166700_fe5218b4fc_m.jpg
639.02,International District Pillars - SE Asian,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.567989,35.07287273,http://www.flickr.com/photos/abqpublicart/7250180106/in/photostream,http://farm8.staticflickr.com/7102/7250180106_8427b7f37f_m.jpg
639.03,International District Pillars - Spanish,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5683323,35.07476934,http://www.flickr.com/photos/abqpublicart/7250184786/in/photostream,http://farm8.staticflickr.com/7220/7250184786_39b94f3d79_m.jpg
639.04,International District Pillars - African,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5671521,35.07548934,http://www.flickr.com/photos/abqpublicart/7250186896/in/photostream,http://farm9.staticflickr.com/8021/7250186896_41d30397f3_m.jpg
639.05,International District Pillars - Japanese,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5683967,35.07411958,http://www.flickr.com/photos/abqpublicart/7250189272/in/photostream,http://farm8.staticflickr.com/7089/7250189272_f85aa7d021_m.jpg
639.06,International District Pillars - Central American,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5680748,35.07282005,http://www.flickr.com/photos/abqpublicart/7250190966/in/photostream,http://farm8.staticflickr.com/7071/7250190966_23f13aa35a_m.jpg
639.07,International District Pillars - Native American,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5671736,35.07387372,http://www.flickr.com/photos/abqpublicart/7250192688/in/photostream,http://farm8.staticflickr.com/7234/7250192688_05cce4520b_m.jpg
639.08,International District Walls - Native American Wall,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5683752,35.07448836,http://www.flickr.com/photos/abqpublicart/7250193642/in/photostream,http://farm8.staticflickr.com/7083/7250193642_1119f65eb1_m.jpg
639.09,International District Walls - Aztec Wall,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5680104,35.07283761,http://www.flickr.com/photos/abqpublicart/7250194516/in/photostream,http://farm8.staticflickr.com/7237/7250194516_81b5dcf8e6_m.jpg
639.1,International District Walls - Wave Wall,mosaics,2011,Lori Roddick,Alcazar and Zuni,International District,-106.5682894,35.07283761,http://www.flickr.com/photos/abqpublicart/7250195488/in/photostream,http://farm8.staticflickr.com/7239/7250195488_5db748841a_m.jpg
642,Rain to River - Hahn Arroyo Mosaic ,mosaics,2011,Nan Masland,Hahn Arroyo between Comanche and California NE,Hahn Arroyo between Comanche and California NE,-106.5774423,35.12258144,http://www.flickr.com/photos/abqpublicart/6871948495/,http://farm8.staticflickr.com/7067/6871948495_45cd484cd7_m.jpg
643,El Otro Lado,collage,2011,Adrianna Ontiveros,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020549/in/photostream/,http://farm8.staticflickr.com/7042/6888020549_c9fe9725c5_m.jpg
643.01,El Otro Lado,collage,2011,Alejandro Soto,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020589/in/photostream/,http://farm8.staticflickr.com/7199/6888020589_a37f8871a8_m.jpg
643.02,El Otro Lado,collage,2011,Antonia Tafoya,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020639/in/photostream/,http://farm8.staticflickr.com/7057/6888020639_8473261007_m.jpg
643.03,El Otro Lado,collage,2011,Ariel Maldonado,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020707/in/photostream/,http://farm8.staticflickr.com/7042/6888020707_ffb73f99e2_m.jpg
643.04,El Otro Lado,collage,2011,Berenice Terrazas,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020777/in/photostream/,http://farm8.staticflickr.com/7068/6888020777_64810ffd6c_m.jpg
643.05,El Otro Lado,collage,2011,Caitlyn Moppert,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020841/in/photostream/,http://farm8.staticflickr.com/7195/6888020841_968b048cfe_m.jpg
643.06,El Otro Lado,collage,2011,Carmel Lepore,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020903/in/photostream/,http://farm8.staticflickr.com/7061/6888020903_ee41791921_m.jpg
643.07,El Otro Lado,collage,2011,Cy Evans,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888020963/in/photostream/,http://farm8.staticflickr.com/7048/6888020963_a223874b67_m.jpg
643.08,El Otro Lado,collage,2011,Fabian Sisneros,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021027/in/photostream/,http://farm8.staticflickr.com/7048/6888021027_eef14cf477_m.jpg
643.09,El Otro Lado,collage,2011,Julian Durand,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021081/in/photostream/,http://farm8.staticflickr.com/7054/6888021081_889fb5c4ab_m.jpg
643.1,El Otro Lado,collage,2011,Julie Schonchin,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021137/in/photostream/,http://farm8.staticflickr.com/7209/6888021137_2ab2a1be37_m.jpg
643.11,El Otro Lado,collage,2011,Eileen Morgan,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021217/in/photostream/,http://farm8.staticflickr.com/7047/6888021217_4b60824814_m.jpg
643.12,El Otro Lado,collage,2011,Maggie Seawright,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021281/in/photostream/,http://farm8.staticflickr.com/7190/6888021281_1058c425b9_m.jpg
643.13,El Otro Lado,collage,2011,Mateo Sanchez,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021373/in/photostream/,http://farm8.staticflickr.com/7050/6888021373_7be1a8426e_m.jpg
643.14,El Otro Lado,collage,2011,Matt Pinto,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021443/in/photostream/,http://farm8.staticflickr.com/7179/6888021443_68016c7925_m.jpg
643.15,El Otro Lado,collage,2011,Migdailia Estrada,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021499/in/photostream/,http://farm8.staticflickr.com/7200/6888021499_eda6c27981_m.jpg
643.16,El Otro Lado,collage,2011,Renee Rubio,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021575/in/photostream/,http://farm8.staticflickr.com/7037/6888021575_15ef18560d_m.jpg
643.17,El Otro Lado,collage,2011,Sarah Maestas,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021625/in/photostream/,http://farm8.staticflickr.com/7038/6888021625_37df8952f4_m.jpg
643.18,El Otro Lado,collage,2011,Evelyn Olmos,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021679/in/photostream/,http://farm8.staticflickr.com/7179/6888021679_a4a928155e_m.jpg
643.19,El Otro Lado,collage,2011,Vanely Salinas,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021731/in/photostream/,http://farm8.staticflickr.com/7042/6888021731_5365a82e7d_m.jpg
643.2,El Otro Lado,collage,2011,Wendy Cortez,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021797/in/photostream/,http://farm8.staticflickr.com/7201/6888021797_cc16f1d6de_m.jpg
643.21,El Otro Lado,collage,2011,Zachary Pacheco,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6888021851/in/photostream/,http://farm8.staticflickr.com/7069/6888021851_a0fdd3a656_m.jpg
643.22,El Otro Lado (the Book),collage,2011,,400 Marquette NW,City/county Government Building,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/7538300964/in/photostream,http://farm9.staticflickr.com/8421/7538300964_8f8feea438_m.jpg
645,Tingley Art Fence,Wall pieces,2005,Susan Wink,1800 Tingley Drive SW,Tingley Beach Aquatic Park,-106.6681317,35.08135973,http://www.flickr.com/photos/abqpublicart/6870663921/,http://farm8.staticflickr.com/7064/6870663921_343599d9cc_m.jpg
646,Reflecting,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6882736633/,http://farm8.staticflickr.com/7038/6882736633_36f127167f_m.jpg
646.01,Rhythm of the Night: Coming and Going,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776061/in/photostream/,http://farm8.staticflickr.com/7209/6887776061_085559ee9b_m.jpg
646.02,Rhythm of the Night: Confiding,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776133/in/photostream/,http://farm8.staticflickr.com/7197/6887776133_a83fa9f938_m.jpg
646.03,Rhythm of the Night: Gathering,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776195/in/photostream/,http://farm8.staticflickr.com/7185/6887776195_bf5e6ecb67_m.jpg
646.04,Rhythm of the Night: Incoming,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776263/in/photostream/,http://farm8.staticflickr.com/7183/6887776263_5127e7925e_m.jpg
646.05,Rhythm of the Night: Landing,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776337/in/photostream/,http://farm8.staticflickr.com/7041/6887776337_9d53af3ec2_m.jpg
646.06,Rhythm of the Night: Spinning,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776423/in/photostream/,http://farm8.staticflickr.com/7040/6887776423_630d7b2cc2_m.jpg
646.07,Rhythm of the Night: Storming,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776537/in/photostream/,http://farm8.staticflickr.com/7186/6887776537_e7c3f40537_m.jpg
646.08,Rhythm of the Night: Watching,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776635/in/photostream/,http://farm8.staticflickr.com/7069/6887776635_b1052ff5db_m.jpg
646.09,Rhythm of the Night: Romancing,photographs (visual works),2009,Dana Foy,"10401 Cibola Loop, NW",Northwest Area Command (6th Area Command),-106.6620805,35.20623915,http://www.flickr.com/photos/abqpublicart/6887776739/in/photostream/,http://farm8.staticflickr.com/7177/6887776739_3a54129997_m.jpg
647,Light in Albuquerque - Foxtrot,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6882746981/in/photostream/,http://farm8.staticflickr.com/7041/6882746981_cf96c821bb_m.jpg
647.01,Light in Albuquerque - Delta,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816529/in/photostream/,http://farm8.staticflickr.com/7039/6887816529_53092cd400_m.jpg
647.02,Light in Albuquerque - Oscar,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816661/in/photostream/,http://farm8.staticflickr.com/7176/6887816661_53e604a02a_m.jpg
647.03,Light in Albuquerque - Roger,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816741/in/photostream/,http://farm8.staticflickr.com/7055/6887816741_10def91c18_m.jpg
647.04,Light in Albuquerque - Uncle,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816837/in/photostream/,http://farm8.staticflickr.com/7207/6887816837_5b3fb65392_m.jpg
647.05,Light in Albuquerque - Victor,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816901/in/photostream/,http://farm8.staticflickr.com/7043/6887816901_c198cc70e9_m.jpg
647.06,Light in Albuquerque - X-Ray,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887816977/in/photostream/,http://farm8.staticflickr.com/7180/6887816977_0f7f13ee72_m.jpg
647.07,Light in Albuquerque - Yankee 1,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887817049/in/photostream/,http://farm8.staticflickr.com/7200/6887817049_377f075539_m.jpg
647.08,Light in Albuquerque - Yankee 2,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887817131/in/photostream/,http://farm8.staticflickr.com/7199/6887817131_29e6b5904b_m.jpg
647.09,Light in Albuquerque - Zulu,photographs (visual works),2010,James Dietch,908 Eastridge DR NE,Tramway Lomas Library,-106.498236,35.085566,http://www.flickr.com/photos/abqpublicart/6887817191/in/photostream/,http://farm8.staticflickr.com/7053/6887817191_3c3d290d16_m.jpg
648,Portraits: The Artists of New Mexico (Betty Hahn),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153188/in/photostream/,http://farm8.staticflickr.com/7208/6798153188_572c6e8095_m.jpg
648.01,Portraits: The Artists of New Mexico (Cheryl Dietz),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6944267735/in/photostream/,http://farm8.staticflickr.com/7048/6944267735_fb24835a89_m.jpg
648.02,Portraits: The Artists of New Mexico (Frank McCulloch),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153334/in/photostream/,http://farm8.staticflickr.com/7069/6798153334_253a6acfb9_m.jpg
648.03,Portraits: The Artists of New Mexico (Roger Atkins),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153398/in/photostream/,http://farm8.staticflickr.com/7186/6798153398_6d5da91b9c_m.jpg
648.04,Portraits: The Artists of New Mexico (Jim Wagner),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153436/in/photostream/,http://farm8.staticflickr.com/7060/6798153436_4e8e523bb9_m.jpg
648.05,Portraits: The Artists of New Mexico (Larry Bell),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6944268005/in/photostream/,http://farm8.staticflickr.com/7188/6944268005_7e02fbd27d_m.jpg
648.06,Portraits: The Artists of New Mexico (Nicholas Herrera),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153554/in/photostream/,http://farm8.staticflickr.com/7059/6798153554_3386d2fb3d_m.jpg
648.07,Portraits: The Artists of New Mexico (Patrick Nagatani),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6944268183/in/photostream/,http://farm8.staticflickr.com/7186/6944268183_5198804aca_m.jpg
648.08,Portraits: The Artists of New Mexico (Norman Mauskopf),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153606/in/photostream/,http://farm8.staticflickr.com/7185/6798153606_8bf75bbaab_m.jpg
648.09,Portraits: The Artists of New Mexico (John Garret),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153264/in/photostream/,http://farm8.staticflickr.com/7040/6798153264_75b43a50bd_m.jpg
648.1,Portraits: The Artists of New Mexico (Jennifer Vasher),photographs (visual works),2009,Karen Kuehn,600 2nd St NW,"Plaza del Sol - Hearing Room, 160",-106.647833,35.089814,http://www.flickr.com/photos/abqpublicart/6798153788/in/photostream/,http://farm8.staticflickr.com/7183/6798153788_f95d90dcde_m.jpg
649,Mythological Landscape: Open Space Visitors Center: (Boca Negra Canyon),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitors Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6882754355/,http://farm8.staticflickr.com/7188/6882754355_eaeb07cb1c_m.jpg
649.01,Mythological Landscape: Open Space Visitors Center: (Maze in the Maize),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887868987/in/photostream/,http://farm8.staticflickr.com/7041/6887868987_88d968b1ea_m.jpg
649.02,Mythological Landscape: Open Space Visitors Center: (Cottonwoods Falt Gray),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869113/in/photostream/,http://farm8.staticflickr.com/7178/6887869113_3354e05166_m.jpg
649.03,Mythological Landscape: Open Space Visitors Center: (Elena Gallegos),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869235/in/photostream/,http://farm8.staticflickr.com/7189/6887869235_e44d671354_m.jpg
649.04,Mythological Landscape: Open Space Visitors Center (Placitas Open Space),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869301/in/photostream/,http://farm8.staticflickr.com/7060/6887869301_a38e0c0aef_m.jpg
649.05,Mythological Landscape: Open Space Visitors Center (National Rivers Cleanup Day - Montano Bridge),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869413/in/photostream/,http://farm8.staticflickr.com/7191/6887869413_838dec64f9_m.jpg
649.06,Mythological Landscape: Open Space Visitors Center (Volunteer Day - Clearing Trees),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869521/in/photostream/,http://farm8.staticflickr.com/7060/6887869521_41e06792c6_m.jpg
649.07,Mythological Landscape: Open Space Visitors Center (Volunteer Day - Along the Rio Grande),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869649/in/photostream/,http://farm8.staticflickr.com/7191/6887869649_84e9d009d2_m.jpg
649.08,Mythological Landscape: Open Space Visitors Center: (National River Cleanup Day - Under Bridge),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869697/in/photostream/,http://farm8.staticflickr.com/7197/6887869697_7e606d1c72_m.jpg
649.09,Mythological Landscape: Open Space Visitors Center: (Foothills open Space),photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869805/in/photostream/,http://farm8.staticflickr.com/7036/6887869805_95df1a2252_m.jpg
649.1,Mythological Landscape: Piedra Lisa,photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887869925/in/photostream/,http://farm8.staticflickr.com/7062/6887869925_618d51a27c_m.jpg
649.11,Mythological Landscape: Pino Trail,photographs (visual works),2011,Kirk Gittings,6500 Coors Blvd NW ,Open Space Visitor's Center,-106.6730883,35.16506198,http://www.flickr.com/photos/abqpublicart/6887870093/in/photostream/,http://farm8.staticflickr.com/7064/6887870093_ab85a00390_m.jpg
650,The Intersection: 12th and Mountain,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6886803225/,http://farm8.staticflickr.com/7063/6886803225_5507892363_m.jpg
650.01,Life on Mountain Road: Tiguex Park,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6887289893/in/photostream/,http://farm8.staticflickr.com/7176/6887289893_03fa977657_m.jpg
650.02,Life on Mountain Road: The Crossing,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6887289951/in/photostream/,http://farm8.staticflickr.com/7197/6887289951_ddc79f1971_m.jpg
650.03,Life on Mountain Road: The Artist,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6887290021/in/photostream/,http://farm8.staticflickr.com/7190/6887290021_b53c28c051_m.jpg
650.04,Life on Mountain Road: The Bike and the Burger,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6887290117/in/photostream/,http://farm8.staticflickr.com/7178/6887290117_ca34b64a8f_m.jpg
650.05,Life on Mountain Road: The Baker,photographs (visual works),2011,Kyle Zimmerman,400 Marquette NW,City/County Government Bldg.,-106.652033,35.088041,http://www.flickr.com/photos/abqpublicart/6887290181/in/photostream/,http://farm8.staticflickr.com/7057/6887290181_cf41734e60_m.jpg
